NOC,Year,Gold,Silver,Bronze,Total,AthleteCount,SportCount,EventCount,HasMedal,SexRatio,isHost
TLS,1976,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
TOG,1976,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
TPE,1976,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
TTO,1976,1,0,0,1,13.0,3.0,10.0,1.0,0.0,0
TUN,1976,0,0,0,0,15.0,3.0,5.0,0.0,0.0,0
TUR,1976,0,0,0,0,27.0,8.0,27.0,0.0,0.0,0
TUV,1976,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
UAE,1976,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
UGA,1976,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
UKR,1976,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
URU,1976,0,0,0,0,9.0,5.0,9.0,0.0,0.0,0
USA,1976,34,35,25,94,391.0,19.0,189.0,1.0,0.0,0
UZB,1976,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
VAN,1976,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
VEN,1976,0,1,0,1,32.0,6.0,35.0,1.0,0.0,0
VIE,1976,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
VIN,1976,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
West Germany,1976,10,12,17,39,,,,,,0
YEM,1976,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
Yugoslavia,1976,2,3,3,8,,,,,,0
ZAM,1976,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
ZIM,1976,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
AFG,1980,0,0,0,0,11.0,2.0,11.0,0.0,0.0,0
ALB,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
ALG,1980,0,0,0,0,54.0,9.0,28.0,0.0,0.0,0
AND,1980,0,0,0,0,2.0,1.0,1.0,0.0,0.0,0
ANG,1980,0,0,0,0,11.0,3.0,14.0,0.0,0.0,0
ANT,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
ARG,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
ARM,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
ARU,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
ASA,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
AUS,1980,2,2,5,9,120.0,17.0,92.0,1.0,0.0,0
AUT,1980,1,2,1,4,83.0,16.0,51.0,1.0,0.0,0
AZE,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
BAH,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
BAN,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
BAR,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
BDI,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
BEL,1980,1,0,0,1,59.0,10.0,51.0,1.0,0.0,0
BEN,1980,0,0,0,0,16.0,2.0,17.0,0.0,0.0,0
BER,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
BHU,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
BIH,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
BIZ,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
BLR,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
BOL,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
BOT,1980,0,0,0,0,7.0,1.0,8.0,0.0,0.0,0
BRA,1980,2,0,2,4,106.0,14.0,72.0,1.0,0.0,0
BRN,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
BRU,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
BUL,1980,8,16,17,41,270.0,20.0,151.0,1.0,0.0,0
BUR,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CAF,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CAM,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CAN,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CAY,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CGO,1980,0,0,0,0,23.0,3.0,8.0,0.0,0.0,0
CHA,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CHI,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CHN,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CIV,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CMR,1980,0,0,0,0,25.0,5.0,23.0,0.0,0.0,0
COD,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
COK,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
COL,1980,0,0,0,0,23.0,3.0,7.0,0.0,0.0,0
COM,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CPV,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CRC,1980,0,0,0,0,29.0,5.0,18.0,0.0,0.0,0
CRO,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CUB,1980,8,7,5,20,203.0,19.0,92.0,1.0,0.0,0
CYP,1980,0,0,0,0,14.0,3.0,13.0,0.0,0.0,0
CZE,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
Czechoslovakia,1980,2,3,9,14,,,,,,0
DEN,1980,2,1,2,5,58.0,13.0,30.0,1.0,0.0,0
DJI,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
DMA,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
DOM,1980,0,0,0,0,6.0,4.0,7.0,0.0,0.0,0
ECU,1980,0,0,0,0,12.0,5.0,13.0,0.0,0.0,0
EGY,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
ERI,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
ESA,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
ESP,1980,1,3,2,6,155.0,18.0,75.0,1.0,0.0,0
EST,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
ETH,1980,2,0,2,4,41.0,3.0,26.0,1.0,0.0,0
East Germany,1980,47,37,42,126,,,,,,0
FIJ,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
FIN,1980,3,1,4,8,105.0,16.0,71.0,1.0,0.0,0
FRA,1980,6,5,3,14,121.0,13.0,85.0,1.0,0.0,0
FSM,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
GAB,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
GAM,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
GBR,1980,5,7,9,21,219.0,14.0,145.0,1.0,0.0,0
GBS,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
GEO,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
GEQ,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
GER,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
GHA,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
GRE,1980,1,0,2,3,41.0,8.0,31.0,1.0,0.0,0
GRN,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
GUA,1980,0,0,0,0,10.0,5.0,7.0,0.0,0.0,0
GUI,1980,0,0,0,0,9.0,3.0,10.0,0.0,0.0,0
GUM,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
GUY,1980,0,0,1,1,8.0,3.0,10.0,1.0,0.0,0
HAI,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
HKG,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
HON,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
HUN,1980,7,10,15,32,260.0,21.0,151.0,1.0,0.0,0
INA,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
IND,1980,1,0,0,1,71.0,8.0,30.0,1.0,0.0,0
IRI,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
IRL,1980,0,1,1,2,47.0,11.0,38.0,1.0,0.0,0
IRQ,1980,0,0,0,0,43.0,5.0,26.0,0.0,0.0,0
ISL,1980,0,0,0,0,9.0,3.0,11.0,0.0,0.0,0
ISR,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
ISV,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
ITA,1980,8,3,4,15,159.0,19.0,88.0,1.0,0.0,0
IVB,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
JAM,1980,0,0,3,3,18.0,2.0,15.0,1.0,0.0,0
JOR,1980,0,0,0,0,4.0,1.0,3.0,0.0,0.0,0
JPN,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
KAZ,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
KEN,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
KGZ,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
KIR,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
KOR,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
KOS,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
KSA,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
KUW,1980,0,0,0,0,56.0,7.0,26.0,0.0,0.0,0
LAO,1980,0,0,0,0,19.0,3.0,16.0,0.0,0.0,0
LAT,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
LBA,1980,0,0,0,0,29.0,5.0,20.0,0.0,0.0,0
LBN,1980,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0
LBR,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
LCA,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
LES,1980,0,0,0,0,5.0,1.0,6.0,0.0,0.0,0
LIE,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
LTU,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
LUX,1980,0,0,0,0,3.0,3.0,4.0,0.0,0.0,0
MAD,1980,0,0,0,0,11.0,4.0,18.0,0.0,0.0,0
MAR,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
MAS,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
MAW,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
MDA,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
MDV,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
MEX,1980,0,1,3,4,45.0,12.0,43.0,1.0,0.0,0
MGL,1980,0,2,2,4,43.0,8.0,41.0,1.0,0.0,0
MHL,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
MKD,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
MLI,1980,0,0,0,0,7.0,3.0,7.0,0.0,0.0,0
MLT,1980,0,0,0,0,8.0,3.0,5.0,0.0,0.0,0
MNE,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
MON,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
MOZ,1980,0,0,0,0,14.0,2.0,16.0,0.0,0.0,0
MRI,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
MTN,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
MYA,1980,0,0,0,0,2.0,2.0,2.0,0.0,0.0,0
NAM,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
NCA,1980,0,0,0,0,5.0,3.0,6.0,0.0,0.0,0
NED,1980,0,1,2,3,75.0,10.0,56.0,1.0,0.0,0
NEP,1980,0,0,0,0,10.0,3.0,9.0,0.0,0.0,0
NGR,1980,0,0,0,0,44.0,5.0,22.0,0.0,0.0,0
NIG,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
NOR,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
NRU,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
NZL,1980,0,0,0,0,4.0,2.0,5.0,0.0,0.0,0
OMA,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
PAK,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
PAN,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
PAR,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
PER,1980,0,0,0,0,28.0,5.0,26.0,0.0,0.0,0
PHI,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
PLE,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
PLW,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
PNG,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
POL,1980,3,14,15,32,305.0,21.0,162.0,1.0,0.0,0
POR,1980,0,0,0,0,11.0,6.0,17.0,0.0,0.0,0
PRK,1980,0,3,2,5,47.0,8.0,40.0,1.0,0.0,0
PUR,1980,0,0,0,0,3.0,1.0,3.0,0.0,0.0,0
QAT,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
ROU,1980,6,6,13,25,226.0,20.0,135.0,1.0,0.0,0
RSA,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
RUS,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
RWA,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
SAM,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
SEN,1980,0,0,0,0,32.0,4.0,22.0,0.0,0.0,0
SEY,1980,0,0,0,0,11.0,2.0,15.0,0.0,0.0,0
SGP,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
SKN,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
SLE,1980,0,0,0,0,14.0,2.0,16.0,0.0,0.0,0
SLO,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
SMR,1980,0,0,0,0,16.0,5.0,10.0,0.0,0.0,0
SOL,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
SOM,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
SRB,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
SRI,1980,0,0,0,0,4.0,1.0,1.0,0.0,0.0,0
SSD,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
STP,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
SUD,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
SUI,1980,2,0,0,2,73.0,10.0,45.0,1.0,0.0,0
SUR,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
SVK,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
SWE,1980,3,3,6,12,144.0,18.0,102.0,1.0,0.0,0
SWZ,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
SYR,1980,0,0,0,0,67.0,7.0,55.0,0.0,0.0,0
Soviet Union,1980,80,69,46,195,,,,,,0
TAN,1980,0,2,0,2,41.0,3.0,22.0,1.0,0.0,0
TGA,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
THA,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
TJK,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
TKM,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
TLS,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
TOG,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
TPE,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
TTO,1980,0,0,0,0,9.0,1.0,5.0,0.0,0.0,0
TUN,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
TUR,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
TUV,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
UAE,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
UGA,1980,0,1,0,1,13.0,2.0,12.0,1.0,0.0,0
UKR,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
URU,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
USA,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
UZB,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
VAN,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
VEN,1980,0,1,0,1,37.0,7.0,20.0,1.0,0.0,0
VIE,1980,0,0,0,0,29.0,4.0,31.0,0.0,0.0,0
VIN,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
YEM,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
Yugoslavia,1980,2,3,4,9,,,,,,0
ZAM,1980,0,0,0,0,37.0,4.0,25.0,0.0,0.0,0
ZIM,1980,1,0,0,1,42.0,10.0,30.0,1.0,0.0,0
AFG,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
ALB,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
ALG,1984,0,0,2,2,33.0,4.0,17.0,1.0,0.0,0
AND,1984,0,0,0,0,2.0,1.0,1.0,0.0,0.0,0
ANG,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
ANT,1984,0,0,0,0,14.0,3.0,17.0,0.0,0.0,0
ARG,1984,0,0,0,0,81.0,14.0,70.0,0.0,0.0,0
ARM,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
ARU,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
ASA,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
AUS,1984,4,8,12,24,242.0,22.0,137.0,1.0,0.0,0
AUT,1984,1,1,1,3,102.0,18.0,72.0,1.0,0.0,0
AZE,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
BAH,1984,0,0,0,0,22.0,4.0,23.0,0.0,0.0,0
BAN,1984,0,0,0,0,1.0,1.0,2.0,0.0,0.0,0
BAR,1984,0,0,0,0,16.0,6.0,16.0,0.0,0.0,0
BDI,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
BEL,1984,1,1,2,4,63.0,14.0,48.0,1.0,0.0,0
BEN,1984,0,0,0,0,3.0,1.0,3.0,0.0,0.0,0
BER,1984,0,0,0,0,12.0,5.0,10.0,0.0,0.0,0
BHU,1984,0,0,0,0,6.0,1.0,2.0,0.0,0.0,0
BIH,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
BIZ,1984,0,0,0,0,11.0,3.0,7.0,0.0,0.0,0
BLR,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
BOL,1984,0,0,0,0,11.0,6.0,11.0,0.0,0.0,0
BOT,1984,0,0,0,0,7.0,2.0,6.0,0.0,0.0,0
BRA,1984,1,5,2,8,147.0,17.0,82.0,1.0,0.0,0
BRN,1984,0,0,0,0,10.0,4.0,8.0,0.0,0.0,0
BRU,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
BUL,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
BUR,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CAF,1984,0,0,0,0,3.0,2.0,3.0,0.0,0.0,0
CAM,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CAN,1984,10,18,16,44,408.0,23.0,193.0,1.0,0.0,0
CAY,1984,0,0,0,0,8.0,2.0,7.0,0.0,0.0,0
CGO,1984,0,0,0,0,9.0,2.0,10.0,0.0,0.0,0
CHA,1984,0,0,0,0,3.0,1.0,3.0,0.0,0.0,0
CHI,1984,0,0,0,0,52.0,8.0,25.0,0.0,0.0,0
CHN,1984,15,8,9,32,215.0,19.0,105.0,1.0,0.0,0
CIV,1984,0,1,0,1,15.0,4.0,14.0,1.0,0.0,0
CMR,1984,0,0,1,1,46.0,6.0,32.0,1.0,0.0,0
COD,1984,0,0,0,0,8.0,2.0,9.0,0.0,0.0,0
COK,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
COL,1984,0,1,0,1,39.0,8.0,34.0,1.0,0.0,0
COM,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CPV,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CRC,1984,0,0,0,0,28.0,5.0,16.0,0.0,0.0,0
CRO,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CUB,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CYP,1984,0,0,0,0,10.0,4.0,9.0,0.0,0.0,0
CZE,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
DEN,1984,0,3,3,6,60.0,11.0,33.0,1.0,0.0,0
DJI,1984,0,0,0,0,3.0,1.0,1.0,0.0,0.0,0
DMA,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
DOM,1984,0,0,1,1,19.0,7.0,20.0,1.0,0.0,0
ECU,1984,0,0,0,0,11.0,6.0,14.0,0.0,0.0,0
EGY,1984,0,1,0,1,113.0,15.0,74.0,1.0,0.0,0
ERI,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
ESA,1984,0,0,0,0,10.0,5.0,15.0,0.0,0.0,0
ESP,1984,1,2,2,5,179.0,23.0,104.0,1.0,0.0,0
EST,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
ETH,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
FIJ,1984,0,0,0,0,14.0,5.0,22.0,0.0,0.0,0
FIN,1984,4,2,6,12,86.0,15.0,76.0,1.0,0.0,0
FRA,1984,5,7,16,28,238.0,21.0,139.0,1.0,0.0,0
FSM,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
GAB,1984,0,0,0,0,4.0,2.0,4.0,0.0,0.0,0
GAM,1984,0,0,0,0,10.0,1.0,9.0,0.0,0.0,0
GBR,1984,5,11,21,37,337.0,20.0,190.0,1.0,0.0,0
GBS,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
GEO,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
GEQ,1984,0,0,0,0,4.0,1.0,5.0,0.0,0.0,0
GER,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
GHA,1984,0,0,0,0,21.0,2.0,17.0,0.0,0.0,0
GRE,1984,0,1,1,2,63.0,11.0,49.0,1.0,0.0,0
GRN,1984,0,0,0,0,6.0,2.0,6.0,0.0,0.0,0
GUA,1984,0,0,0,0,24.0,9.0,40.0,0.0,0.0,0
GUI,1984,0,0,0,0,1.0,1.0,1.0,0.0,0.0,0
GUM,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
GUY,1984,0,0,0,0,10.0,3.0,12.0,0.0,0.0,0
HAI,1984,0,0,0,0,3.0,2.0,2.0,0.0,0.0,0
HKG,1984,0,0,0,0,47.0,10.0,47.0,0.0,0.0,0
HON,1984,0,0,0,0,10.0,3.0,20.0,0.0,0.0,0
HUN,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
INA,1984,0,0,0,0,16.0,6.0,16.0,0.0,0.0,0
IND,1984,0,0,0,0,47.0,7.0,30.0,0.0,0.0,0
IRI,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
IRL,1984,0,1,0,1,42.0,10.0,35.0,1.0,0.0,0
IRQ,1984,0,0,0,0,22.0,4.0,11.0,0.0,0.0,0
ISL,1984,0,0,1,1,30.0,5.0,17.0,1.0,0.0,0
ISR,1984,0,0,0,0,32.0,11.0,46.0,0.0,0.0,0
ISV,1984,0,0,0,0,29.0,7.0,31.0,0.0,0.0,0
ITA,1984,14,6,12,32,268.0,23.0,151.0,1.0,0.0,0
IVB,1984,0,0,0,0,9.0,2.0,7.0,0.0,0.0,0
JAM,1984,0,1,2,3,45.0,5.0,35.0,1.0,0.0,0
JOR,1984,0,0,0,0,13.0,3.0,12.0,0.0,0.0,0
JPN,1984,10,8,14,32,226.0,22.0,147.0,1.0,0.0,0
KAZ,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
KEN,1984,1,0,2,3,61.0,5.0,33.0,1.0,0.0,0
KGZ,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
KIR,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
KOR,1984,6,6,7,19,174.0,19.0,96.0,1.0,0.0,0
KOS,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
KSA,1984,0,0,0,0,37.0,5.0,11.0,0.0,0.0,0
KUW,1984,0,0,0,0,23.0,5.0,17.0,0.0,0.0,0
LAO,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
LAT,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
LBA,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
LBN,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
LBR,1984,0,0,0,0,7.0,1.0,7.0,0.0,0.0,0
LCA,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
LES,1984,0,0,0,0,4.0,2.0,4.0,0.0,0.0,0
LIE,1984,0,0,0,0,7.0,3.0,7.0,0.0,0.0,0
LTU,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
LUX,1984,0,0,0,0,5.0,3.0,4.0,0.0,0.0,0
MAD,1984,0,0,0,0,5.0,2.0,5.0,0.0,0.0,0
MAR,1984,2,0,0,2,34.0,6.0,18.0,1.0,0.0,0
MAS,1984,0,0,0,0,21.0,5.0,12.0,0.0,0.0,0
MAW,1984,0,0,0,0,15.0,3.0,16.0,0.0,0.0,0
MDA,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
MDV,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
MEX,1984,2,3,1,6,98.0,18.0,87.0,1.0,0.0,0
MGL,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
MHL,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
MKD,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
MLI,1984,0,0,0,0,4.0,3.0,5.0,0.0,0.0,0
MLT,1984,0,0,0,0,7.0,5.0,6.0,0.0,0.0,0
MNE,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
MON,1984,0,0,0,0,8.0,5.0,7.0,0.0,0.0,0
MOZ,1984,0,0,0,0,9.0,2.0,11.0,0.0,0.0,0
MRI,1984,0,0,0,0,4.0,1.0,7.0,0.0,0.0,0
MTN,1984,0,0,0,0,2.0,1.0,2.0,0.0,0.0,0
MYA,1984,0,0,0,0,1.0,1.0,1.0,0.0,0.0,0
NAM,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
NCA,1984,0,0,0,0,5.0,2.0,5.0,0.0,0.0,0
NED,1984,5,2,6,13,135.0,15.0,74.0,1.0,0.0,0
NEP,1984,0,0,0,0,10.0,3.0,8.0,0.0,0.0,0
NGR,1984,0,1,1,2,32.0,4.0,24.0,1.0,0.0,0
NIG,1984,0,0,0,0,4.0,2.0,4.0,0.0,0.0,0
NOR,1984,0,1,2,3,103.0,17.0,76.0,1.0,0.0,0
NRU,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
NZL,1984,8,1,2,11,130.0,18.0,76.0,1.0,0.0,0
OMA,1984,0,0,0,0,15.0,3.0,14.0,0.0,0.0,0
PAK,1984,1,0,0,1,31.0,5.0,15.0,1.0,0.0,0
PAN,1984,0,0,0,0,8.0,5.0,10.0,0.0,0.0,0
PAR,1984,0,0,0,0,14.0,4.0,15.0,0.0,0.0,0
PER,1984,0,1,0,1,35.0,10.0,29.0,1.0,0.0,0
